SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.467,-328.664,"-68,82467-32,8664",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.405,-3.286.641,"-68,82405-32,86641",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.717,-3.286.637,"-68,82717-32,86637",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.594,-3.286.639,"-68,82594-32,86639",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.725,-3.286.637,"-68,82725-32,86637",,0
,,,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.256,-3.286.648,"-68,82256-32,86648",,0
,Residencial urbano,Urbano,,4,Cuarta Este Area Fundacional,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.166,-3.286.693,"-68,82166-32,86693",,0
,Residencial urbano,Urbano,,,,500490919,541,173,31,129,75,10,131,70,162,31,32,62,1,493,23,3,0,2,,,,-6.882.258,-3.286.647,"-68,82258-32,86647",,0
,Residencial urbano,Urbano,76164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-6.881.895,-3.286.873,"-68,81895-32,86873",,0
,Residencial urbano,Urbano,76164,4,Cuarta Este Area Fundacional,500070215,517,178,22,108,90,28,146,19,161,19,40,73,2,467,30,0,0,1,,,,-6.881.883,-3.286.792,"-68,81883-32,86792",,0
,Residencial urbano,Urbano,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-6.882.146,-3.286.697,"-68,82146-32,86697",,0
,,,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-6.881.786,-3.286.722,"-68,81786-32,86722",,0
,,,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-6.882.135,-3.286.697,"-68,82135-32,86697",,0
,,,,,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-6.882.069,-3.286.701,"-68,82069-32,86701",,0
,Residencial urbano,Urbano,,4,Cuarta Este Area Fundacional,500281002,828,225,47,204,87,36,300,58,243,54,19,52,1,734,49,5,0,24,,,,-6.882.389,-3.287.527,"-68,82389-32,87527",,0
,,,,4,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-6.881.882,-3.286.713,"-68,81882-32,86713",,0
,,,,4,,500490913,933,258,37,248,104,33,252,129,259,48,59,69,3,832,56,9,1,11,,,,-6.882.009,-3.286.705,"-68,82009-32,86705",,0
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-6.882.894,-3.286.652,"-68,82894-32,86652",,0
,,,,,,500490914,935,293,62,183,128,27,220,63,293,69,74,115,1,852,41,4,0,6,,,,-6.883.028,-3.286.665,"-68,83028-32,86665",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.479,-3.287.391,"-68,82479-32,87391",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.359,-3.287.429,"-68,82359-32,87429",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.353,-3.287.396,"-68,82353-32,87396",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.198,-3.287.428,"-68,82198-32,87428",,0
,Comercial,Altamente urbano,,4,,500281002,828,225,47,204,87,36,300,58,243,54,19,52,1,734,49,5,0,24,,,,-6.882.456,-3.287.561,"-68,82456-32,87561",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.317,-3.287.455,"-68,82317-32,87455",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.299,-3.287.475,"-68,82299-32,87475",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.294,-3.287.485,"-68,82294-32,87485",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.403,-3.287.444,"-68,82403-32,87444",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.402,-3.287.443,"-68,82402-32,87443",,0
,Comercial,Altamente urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.479,-328.756,"-68,82479-32,8756",,0
,Residencial urbano,Urbano,58068,4,Cuarta Este Area Fundacional,500070211,963,321,19,204,155,26,204,44,278,28,95,207,9,868,41,2,0,0,,,,-6.882.384,-3.287.512,"-68,82384-32,87512",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-6.882.217,-3.287.345,"-68,82217-32,87345",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-688.192,-3.287.075,"-68,8192-32,87075",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-688.221,-3.287.278,"-68,8221-32,87278",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-688.206,-3.287.131,"-68,8206-32,87131",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-6.882.072,-3.287.221,"-68,82072-32,87221",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-6.882.011,-3.287.222,"-68,82011-32,87222",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-688.233,-3.287.215,"-68,8233-32,87215",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-688.219,-3.287.126,"-68,8219-32,87126",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-6.881.962,-3.287.133,"-68,81962-32,87133",,0
,Residencial urbano,Urbano,73713,4,Cuarta Este Area Fundacional,500070204,876,287,39,157,125,23,229,59,261,57,55,130,8,810,35,3,0,1,,,,-6.882.337,-3.287.276,"-68,82337-32,87276",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-6.884.594,-3.288.489,"-68,84594-32,88489",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-6.884.621,-3.288.598,"-68,84621-32,88598",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-6.884.497,-3.288.621,"-68,84497-32,88621",,0
1ra Seccion Parque Central,Central,Altamente urbano,54.84,1,Parque Central,500070111,349,152,9,51,61,12,31,5,77,5,38,146,18,321,12,0,0,0,,,,-6.884.468,-3.288.513,"-68,84468-32,88513",,0
1ra Seccion Parque Central,Central,Altamente urbano,87671,1,Parque Central,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,,,,-688.469,-3.288.354,"-68,8469-32,88354",,0
1ra Seccion Parque Central,Central,Altamente urbano,87671,1,Parque Central,500070115,411,192,11,50,100,13,41,11,90,8,57,160,17,390,10,2,0,0,,,,-6.884.564,-3.288.377,"-68,84564-32,88377",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-6.883.518,-3.288.103,"-68,83518-32,88103",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-6.883.385,-3.288.113,"-68,83385-32,88113",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-6.882.963,-3.288.142,"-68,82963-32,88142",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,69006,3,Parque O'Higgins,500070301,757,258,21,161,159,26,179,70,183,27,67,156,12,696,32,1,0,1,,,,-6.883.385,-3.288.111,"-68,83385-32,88111",,0
1ra Seccion Parque Central,Central,Altamente urbano,49598,1,Parque Central,500070107,704,212,25,91,142,10,131,11,218,10,58,205,27,660,24,0,0,0,,,,-6.883.929,-3.288.496,"-68,83929-32,88496",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-6.884.558,-3.287.366,"-68,84558-32,87366",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-6.884.677,-3.287.819,"-68,84677-32,87819",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-6.884.573,-3.287.909,"-68,84573-32,87909",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-6.884.555,-3.287.842,"-68,84555-32,87842",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-6.884.194,-3.287.957,"-68,84194-32,87957",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-6.884.448,-3.287.926,"-68,84448-32,87926",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,54738,1,Parque Central,500070102,882,273,30,138,171,21,175,59,199,33,91,218,13,803,40,3,17,22,,,,-6.884.318,-3.287.943,"-68,84318-32,87943",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.502,-3.287.956,"-68,85502-32,87956",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-688.535,-3.287.984,"-68,8535-32,87984",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.178,-3.288.017,"-68,85178-32,88017",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-688.515,-3.287.915,"-68,8515-32,87915",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.106,-3.287.923,"-68,85106-32,87923",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.474,-3.287.852,"-68,85474-32,87852",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.322,-3.287.882,"-68,85322-32,87882",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.015,-3.288.413,"-68,85015-32,88413",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.884.863,-328.844,"-68,84863-32,8844",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.155,-3.288.272,"-68,85155-32,88272",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-688.506,-3.287.932,"-68,8506-32,87932",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.105,-3.288.031,"-68,85105-32,88031",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,28139,6,Residencial Norte,500070607,794,297,32,104,127,19,122,21,175,38,88,265,24,736,27,0,0,8,,,,-6.885.134,-328.816,"-68,85134-32,8816",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.884.756,-3.287.432,"-68,84756-32,87432",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.884.926,-3.287.573,"-68,84926-32,87573",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.885.093,-32877,"-68,85093-32,877",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.884.912,-3.287.515,"-68,84912-32,87515",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.884.854,-328.764,"-68,84854-32,8764",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.884.966,-3.287.724,"-68,84966-32,87724",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.884.702,-3.287.442,"-68,84702-32,87442",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.884.755,-3.287.543,"-68,84755-32,87543",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-688.512,-3.287.805,"-68,8512-32,87805",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,53863,6,Residencial Norte,500070606,1255,422,37,280,178,41,295,63,263,37,104,315,34,1121,67,10,0,33,,,,-6.885.077,-3.287.813,"-68,85077-32,87813",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-688.367,-3.288.463,"-68,8367-32,88463",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.779,-3.288.456,"-68,83779-32,88456",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.532,-3.288.359,"-68,83532-32,88359",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.537,-3.288.471,"-68,83537-32,88471",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.404,-3.288.479,"-68,83404-32,88479",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.398,-3.288.364,"-68,83398-32,88364",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.258,-3.288.488,"-68,83258-32,88488",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.254,-3.288.369,"-68,83254-32,88369",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.883.115,-3.288.375,"-68,83115-32,88375",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,32555,3,Parque O'Higgins,500070303,743,302,23,121,96,21,115,47,203,26,94,187,16,691,32,2,0,1,,,,-6.882.977,-328.838,"-68,82977-32,8838",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,53.91,3,Parque O'Higgins,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,,,,-6.883.675,-3.288.593,"-68,83675-32,88593",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,53.91,3,Parque O'Higgins,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,,,,-6.883.815,-3.288.587,"-68,83815-32,88587",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,53.91,3,Parque O'Higgins,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,,,,-6.883.543,-3.288.598,"-68,83543-32,88598",,0
3ra Seccion Parque O'Higgins,Central,Altamente urbano,53.91,3,Parque O'Higgins,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,,,,-6.883.797,-3.288.521,"-68,83797-32,88521",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,53.91,3,Parque O'Higgins,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,,,,-6.883.262,-3.288.608,"-68,83262-32,88608",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,53.91,3,Parque O'Higgins,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,,,,-6.883.128,-3.288.614,"-68,83128-32,88614",,0
3ra Seccion Parque O'Higgins,Comercial,Altamente urbano,53.91,3,Parque O'Higgins,500070304,637,230,20,92,110,13,124,26,175,18,66,151,6,570,30,4,1,0,,,,-6.882.991,-3.288.619,"-68,82991-32,88619",,0
1ra Seccion Parque Central,Central,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.719,-3.288.466,"-68,84719-32,88466",,0
1ra Seccion Parque Central,Central,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.525,-3.288.726,"-68,84525-32,88726",,0
1ra Seccion Parque Central,Central,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.777,-328.868,"-68,84777-32,8868",,0
1ra Seccion Parque Central,Central,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.652,-3.288.703,"-68,84652-32,88703",,0
1ra Seccion Parque Central,Central,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.649,-3.288.704,"-68,84649-32,88704",,0
1ra Seccion Parque Central,Central,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.774,-3.288.681,"-68,84774-32,88681",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.899,-3.288.657,"-68,84899-32,88657",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-688.491,-3.288.656,"-68,8491-32,88656",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,37404,1,Parque Central,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,,,,-6.884.602,-3.288.013,"-68,84602-32,88013",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,37404,1,Parque Central,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,,,,-6.884.475,-3.288.029,"-68,84475-32,88029",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-688.487,-3.288.552,"-68,8487-32,88552",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,40219,1,Parque Central,500070117,427,162,9,35,68,8,33,8,85,4,49,207,16,408,6,0,0,0,,,,-6.884.881,-328.855,"-68,84881-32,8855",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,37404,1,Parque Central,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,,,,-6.884.503,-3.288.143,"-68,84503-32,88143",,0
5ta Seccion Residencial Sur,Residencial urbano,Urbano,77229,5,Residencial Sur,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,,,,-6.885.133,-3.288.499,"-68,85133-32,88499",,0
5ta Seccion Residencial Sur,Residencial urbano,Urbano,77229,5,Residencial Sur,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,,,,-6.885.021,-328.852,"-68,85021-32,8852",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,37404,1,Parque Central,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,,,,-6.884.839,-3.288.444,"-68,84839-32,88444",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,37404,1,Parque Central,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,,,,-6.884.851,-3.288.442,"-68,84851-32,88442",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,37404,1,Parque Central,500070109,634,202,18,87,97,16,102,26,184,22,54,194,9,593,24,0,0,0,,,,-6.884.827,-3.288.446,"-68,84827-32,88446",,0
5ta Seccion Residencial Sur,Comercial,Altamente urbano,77229,5,Residencial Sur,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,,,,-6.884.892,-3.288.548,"-68,84892-32,88548",,0
5ta Seccion Residencial Sur,Residencial urbano,Urbano,77229,5,Residencial Sur,500070503,739,271,14,88,145,20,73,16,147,55,62,320,16,690,29,1,4,0,,,,-6.885.199,-3.288.605,"-68,85199-32,88605",,0
